Date,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance
2025-06-17,Tuesday,June,Q2,MPHASIS.NSE,Mphasis Ltd,IT Services,Mid Cap,-0.18,Neutral,0.508,Global Cues,10,433,7,0.59,11.97,18.75,-0.96
2025-06-17,Tuesday,June,Q2,NMDC.NSE,NMDC Ltd,Mining,Mid Cap,0.308,Positive,0.585,Market Rally,13,224,7,2.78,-3.37,18.75,0.15
2025-06-17,Tuesday,June,Q2,PAGEIND.NSE,Page Industries Ltd,Textiles,Mid Cap,-0.372,Negative,0.623,GDP Data,11,421,13,-0.83,18.66,18.75,0.0
2025-06-17,Tuesday,June,Q2,PERSISTENT.NSE,Persistent Systems Ltd,IT Services,Mid Cap,0.136,Neutral,0.482,Digital Transformation,7,455,7,0.03,-2.86,18.75,1.27
2025-06-17,Tuesday,June,Q2,PNB.NSE,Punjab National Bank,Banking,Mid Cap,0.62,Positive,0.772,Credit Growth,16,678,6,1.09,17.38,18.75,2.06
2025-06-17,Tuesday,June,Q2,POLYCAB.NSE,Polycab India Ltd,Cables,Mid Cap,-0.53,Negative,0.718,Market Rally,12,235,9,-3.03,3.35,18.75,-0.08
2025-06-17,Tuesday,June,Q2,PVR.NSE,PVR Ltd,Entertainment,Mid Cap,0.015,Neutral,0.409,Rate Cut Expectations,9,217,11,0.32,-0.28,18.75,-1.16
2025-06-17,Tuesday,June,Q2,RELAXO.NSE,Relaxo Footwears Ltd,Footwear,Mid Cap,0.564,Positive,0.739,Trade War Concerns,14,419,8,1.76,13.06,18.75,0.54
2025-06-17,Tuesday,June,Q2,SAIL.NSE,Steel Authority of India Ltd,Metals,Mid Cap,-0.571,Negative,0.743,Global Demand,17,631,6,-1.62,13.52,18.75,0.3
2025-06-17,Tuesday,June,Q2,SIEMENS.NSE,Siemens Ltd,Industrials,Mid Cap,0.153,Neutral,0.492,Trade War Concerns,14,540,7,-0.84,4.4,18.75,0.93
2025-06-17,Tuesday,June,Q2,SRF.NSE,SRF Ltd,Chemicals,Mid Cap,0.483,Positive,0.69,Regulatory News,9,410,7,1.37,17.81,18.75,0.68
2025-06-17,Tuesday,June,Q2,TORNTPHARM.NSE,Torrent Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.522,Negative,0.713,Generic Competition,12,374,14,-1.69,1.46,18.75,0.7
2025-06-17,Tuesday,June,Q2,TRENT.NSE,Trent Ltd,Retail,Mid Cap,-0.028,Neutral,0.417,Global Cues,7,208,7,-0.25,1.58,18.75,-0.24
2025-06-17,Tuesday,June,Q2,VEDL.NSE,Vedanta Ltd,Metals,Mid Cap,0.333,Positive,0.6,China PMI,12,555,10,2.79,5.14,18.75,0.5
2025-06-17,Tuesday,June,Q2,VIPIND.NSE,VIP Industries Ltd,Consumer Goods,Mid Cap,-0.701,Negative,0.82,Currency Fluctuation,8,552,9,-2.43,28.47,18.75,-0.0
2025-06-17,Tuesday,June,Q2,VOLTAS.NSE,Voltas Ltd,Consumer Goods,Mid Cap,-0.104,Neutral,0.463,Currency Fluctuation,10,235,13,-1.0,-4.96,18.75,1.03
2025-06-17,Tuesday,June,Q2,WHIRLPOOL.NSE,Whirlpool of India Ltd,Consumer Goods,Mid Cap,0.595,Positive,0.757,Rate Cut Expectations,13,750,8,2.7,24.57,18.75,1.02
2025-06-17,Tuesday,June,Q2,ASTRAL.NSE,Astral Ltd,Building Materials,Mid Cap,-0.544,Negative,0.727,Sector Rotation,9,324,10,-0.53,7.23,18.75,0.54
2025-06-17,Tuesday,June,Q2,BALKRISIND.NSE,Balkrishna Industries Ltd,Tyres,Mid Cap,-0.103,Neutral,0.462,Global Cues,8,214,9,-0.39,0.72,18.75,0.11
2025-06-17,Tuesday,June,Q2,CUMMINSIND.NSE,Cummins India Ltd,Auto Components,Mid Cap,0.653,Positive,0.792,Global Cues,14,691,15,1.48,24.16,18.75,-0.98
2025-06-17,Tuesday,June,Q2,EXIDEIND.NSE,Exide Industries Ltd,Batteries,Mid Cap,-0.712,Negative,0.827,Monsoon Impact,11,710,6,-1.87,9.17,18.75,0.49
2025-06-17,Tuesday,June,Q2,HONAUT.NSE,Honeywell Automation India Ltd,Industrials,Mid Cap,0.06,Neutral,0.436,Monsoon Impact,10,419,12,-0.7,-6.01,18.75,1.23
2025-06-17,Tuesday,June,Q2,IPCALAB.NSE,IPCA Laboratories Ltd,Pharmaceuticals,Mid Cap,0.419,Positive,0.651,Technical Breakout,7,708,13,0.79,-0.44,18.75,1.16
2025-06-17,Tuesday,June,Q2,LICHSGFIN.NSE,LIC Housing Finance Ltd,Financial Services,Mid Cap,-0.326,Negative,0.596,GDP Data,11,490,12,-2.21,8.95,18.75,0.44
2025-06-17,Tuesday,June,Q2,MAXHEALTH.NSE,Max Healthcare Institute Ltd,Healthcare,Mid Cap,0.103,Neutral,0.462,Technical Breakout,14,489,7,1.58,8.21,18.75,1.52
2025-06-18,Wednesday,June,Q2,ADANIENT.NSE,Adani Enterprises Ltd,Conglomerates,Large Cap,0.62,Positive,0.772,Monsoon Impact,19,1043,17,0.88,16.51,27.7,-0.35
2025-06-18,Wednesday,June,Q2,ADANIPORTS.NSE,Adani Ports & SEZ Ltd,Transportation,Large Cap,-0.442,Negative,0.665,Inflation Data,20,1116,18,-1.19,8.37,27.7,0.14
2025-06-18,Wednesday,June,Q2,APOLLOHOSP.NSE,Apollo Hospitals Enterprise Ltd,Healthcare,Large Cap,0.093,Neutral,0.456,Sector Rotation,21,697,15,-0.47,-5.36,27.7,1.64
2025-06-18,Wednesday,June,Q2,ASIANPAINT.NSE,Asian Paints Ltd,Chemicals,Large Cap,0.549,Positive,0.73,Market Rally,33,1183,23,1.16,28.16,27.7,0.81
2025-06-18,Wednesday,June,Q2,AXISBANK.NSE,Axis Bank Ltd,Banking,Large Cap,-0.442,Negative,0.665,NPA Concerns,20,1241,21,-2.47,0.68,27.7,1.67
2025-06-18,Wednesday,June,Q2,BAJAJ-AUTO.NSE,Bajaj Auto Ltd,Automobiles,Large Cap,0.029,Neutral,0.417,Rural Demand,25,354,16,1.02,-2.57,27.7,0.05
2025-06-18,Wednesday,June,Q2,BAJFINANCE.NSE,Bajaj Finance Ltd,Financial Services,Large Cap,0.646,Positive,0.787,Regulatory News,26,501,25,2.27,27.19,27.7,1.14
2025-06-18,Wednesday,June,Q2,BHARTIARTL.NSE,Bharti Airtel Ltd,Telecommunications,Large Cap,-0.44,Negative,0.664,Market Rally,14,966,15,-0.68,11.92,27.7,0.62
2025-06-18,Wednesday,June,Q2,BPCL.NSE,Bharat Petroleum Corporation Ltd,Oil & Gas,Large Cap,0.108,Neutral,0.465,Global Cues,21,539,13,1.22,-11.62,27.7,0.9
2025-06-18,Wednesday,June,Q2,BRITANNIA.NSE,Britannia Industries Ltd,FMCG,Large Cap,0.426,Positive,0.655,Volume Growth,30,1245,23,1.67,21.92,27.7,0.09
2025-06-18,Wednesday,June,Q2,CIPLA.NSE,Cipla Ltd,Pharmaceuticals,Large Cap,-0.555,Negative,0.733,US FDA Approvals,24,1063,23,0.97,-0.1,27.7,0.2
2025-06-18,Wednesday,June,Q2,COALINDIA.NSE,Coal India Ltd,Mining,Large Cap,-0.094,Neutral,0.456,Oil Price Movement,25,941,24,-1.6,-12.13,27.7,-0.27
2025-06-18,Wednesday,June,Q2,DIVISLAB.NSE,Divi's Laboratories Ltd,Pharmaceuticals,Large Cap,0.444,Positive,0.667,Generic Competition,18,919,14,1.65,4.6,27.7,0.1
2025-06-18,Wednesday,June,Q2,DMART.NSE,Avenue Supermarts Ltd,Retail,Large Cap,-0.539,Negative,0.724,Corporate Announcements,29,680,24,-2.63,19.69,27.7,0.76
2025-06-18,Wednesday,June,Q2,DRREDDY.NSE,Dr. Reddy's Laboratories Ltd,Pharmaceuticals,Large Cap,-0.086,Neutral,0.452,Regulatory News,11,739,25,-0.19,-2.1,27.7,1.75
2025-06-18,Wednesday,June,Q2,EICHERMOT.NSE,Eicher Motors Ltd,Automobiles,Large Cap,0.628,Positive,0.777,EV Transition,20,1457,25,1.9,15.67,27.7,-1.72
2025-06-18,Wednesday,June,Q2,GODREJCP.NSE,Godrej Consumer Products Ltd,FMCG,Large Cap,-0.666,Negative,0.8,Rural Demand,23,1150,21,-2.03,26.57,27.7,0.55
2025-06-18,Wednesday,June,Q2,GRASIM.NSE,Grasim Industries Ltd,Textiles,Large Cap,-0.072,Neutral,0.443,GDP Data,19,285,21,-0.09,6.9,27.7,-0.99
2025-06-18,Wednesday,June,Q2,HCLTECH.NSE,HCL Technologies Ltd,IT Services,Large Cap,0.429,Positive,0.658,Global Cues,23,1118,16,2.09,3.9,27.7,0.05
2025-06-18,Wednesday,June,Q2,HDFCBANK.NSE,HDFC Bank Ltd,Banking,Large Cap,-0.665,Negative,0.799,NPA Concerns,16,899,18,-5.53,3.47,27.7,2.1
2025-06-18,Wednesday,June,Q2,HEROMOTOCO.NSE,Hero MotoCorp Ltd,Automobiles,Large Cap,0.039,Neutral,0.423,EV Transition,18,658,24,1.08,-6.7,27.7,-1.46
2025-06-18,Wednesday,June,Q2,HINDALCO.NSE,Hindalco Industries Ltd,Metals,Large Cap,0.681,Positive,0.809,China PMI,25,520,18,1.87,28.19,27.7,1.51
2025-06-18,Wednesday,June,Q2,HINDUNILVR.NSE,Hindustan Unilever Ltd,FMCG,Large Cap,-0.516,Negative,0.709,Inflation Data,15,1202,25,-1.8,19.33,27.7,-0.43
2025-06-18,Wednesday,June,Q2,ICICIBANK.NSE,ICICI Bank Ltd,Banking,Large Cap,0.135,Neutral,0.481,Currency Fluctuation,27,502,15,1.93,9.58,27.7,1.66
2025-06-18,Wednesday,June,Q2,INDUSINDBK.NSE,IndusInd Bank Ltd,Banking,Large Cap,0.739,Positive,0.843,Credit Growth,32,506,24,2.71,26.99,27.7,0.61
2025-06-18,Wednesday,June,Q2,INFY.NSE,Infosys Ltd,IT Services,Large Cap,-0.531,Negative,0.719,Global Cues,30,554,24,-1.76,27.74,27.7,0.72
2025-06-18,Wednesday,June,Q2,ITC.NSE,ITC Ltd,FMCG,Large Cap,-0.124,Neutral,0.475,Input Cost Inflation,25,1054,23,0.05,15.78,27.7,0.15
2025-06-18,Wednesday,June,Q2,JSWSTEEL.NSE,JSW Steel Ltd,Metals,Large Cap,0.409,Positive,0.646,Infrastructure Spending,22,571,16,1.1,5.38,27.7,0.53
2025-06-18,Wednesday,June,Q2,KOTAKBANK.NSE,Kotak Mahindra Bank Ltd,Banking,Large Cap,-0.663,Negative,0.798,Global Cues,19,1454,19,-2.9,29.36,27.7,1.38
2025-06-18,Wednesday,June,Q2,LT.NSE,Larsen & Toubro Ltd,Construction,Large Cap,-0.125,Neutral,0.475,Rate Cut Expectations,13,819,21,-1.54,-2.42,27.7,0.55
2025-06-18,Wednesday,June,Q2,LTIM.NSE,LTIMindtree Ltd,IT Services,Large Cap,0.468,Positive,0.681,Currency Fluctuation,22,1159,25,1.23,10.99,27.7,0.25
2025-06-18,Wednesday,June,Q2,MARUTI.NSE,Maruti Suzuki India Ltd,Automobiles,Large Cap,-0.503,Negative,0.702,Rural Demand,24,943,18,-0.84,24.62,27.7,-0.89
2025-06-18,Wednesday,June,Q2,NESTLEIND.NSE,Nestle India Ltd,FMCG,Large Cap,-0.072,Neutral,0.443,Rural Demand,11,336,24,0.4,-8.71,27.7,0.51
2025-06-18,Wednesday,June,Q2,NTPC.NSE,NTPC Ltd,Power,Large Cap,0.706,Positive,0.823,Inflation Data,17,747,13,3.65,25.95,27.7,-0.24
2025-06-18,Wednesday,June,Q2,ONGC.NSE,Oil & Natural Gas Corporation Ltd,Oil & Gas,Large Cap,-0.459,Negative,0.675,GDP Data,20,808,14,-1.07,24.35,27.7,1.61
2025-06-18,Wednesday,June,Q2,PIDILITIND.NSE,Pidilite Industries Ltd,Chemicals,Large Cap,-0.139,Neutral,0.483,Market Rally,17,1026,13,-0.93,-1.01,27.7,0.59
2025-06-18,Wednesday,June,Q2,POWERGRID.NSE,Power Grid Corporation of India Ltd,Power,Large Cap,0.499,Positive,0.7,Global Cues,21,960,21,1.56,5.74,27.7,0.41
2025-06-18,Wednesday,June,Q2,RELIANCE.NSE,Reliance Industries Ltd,Oil & Gas,Large Cap,-0.626,Negative,0.775,Oil Price Movement,14,862,18,-1.2,13.8,27.7,1.85
2025-06-18,Wednesday,June,Q2,SBIN.NSE,State Bank of India,Banking,Large Cap,0.134,Neutral,0.48,Credit Growth,24,1028,25,1.89,15.77,27.7,1.48
2025-06-18,Wednesday,June,Q2,SHREECEM.NSE,Shree Cement Ltd,Cement,Large Cap,0.4,Positive,0.64,Oil Price Movement,32,863,12,0.87,3.24,27.7,1.08
2025-06-18,Wednesday,June,Q2,SUNPHARMA.NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,Large Cap,-0.658,Negative,0.795,US FDA Approvals,31,967,14,-2.86,20.79,27.7,1.16
2025-06-18,Wednesday,June,Q2,TATACONSUM.NSE,Tata Consumer Products Ltd,FMCG,Large Cap,-0.007,Neutral,0.404,Rural Demand,24,602,22,1.0,9.67,27.7,0.19
2025-06-18,Wednesday,June,Q2,TATAMOTORS.NSE,Tata Motors Ltd,Automobiles,Large Cap,0.372,Positive,0.623,Global Cues,30,1153,25,0.37,19.84,27.7,-0.9
2025-06-18,Wednesday,June,Q2,TATASTEEL.NSE,Tata Steel Ltd,Metals,Large Cap,-0.277,Negative,0.566,Market Rally,26,836,12,0.12,14.85,27.7,1.94
2025-06-18,Wednesday,June,Q2,TCS.NSE,Tata Consultancy Services Ltd,IT Services,Large Cap,-0.066,Neutral,0.439,Global Cues,16,298,12,0.44,0.66,27.7,-1.13
2025-06-18,Wednesday,June,Q2,TECHM.NSE,Tech Mahindra Ltd,IT Services,Large Cap,0.529,Positive,0.717,Currency Fluctuation,15,946,17,3.09,13.79,27.7,0.47
2025-06-18,Wednesday,June,Q2,TITAN.NSE,Titan Company Ltd,Consumer Goods,Large Cap,-0.647,Negative,0.788,Currency Fluctuation,20,1091,16,-0.78,21.36,27.7,-0.14
2025-06-18,Wednesday,June,Q2,ULTRACEMCO.NSE,UltraTech Cement Ltd,Cement,Large Cap,-0.229,Negative,0.537,Rate Cut Expectations,24,817,12,-0.22,2.48,27.7,1.04
2025-06-18,Wednesday,June,Q2,UPL.NSE,UPL Ltd,Chemicals,Large Cap,0.455,Positive,0.673,GDP Data,15,890,15,1.16,8.38,27.7,-0.27
2025-06-18,Wednesday,June,Q2,WIPRO.NSE,Wipro Ltd,IT Services,Large Cap,-0.699,Negative,0.819,Digital Transformation,17,1310,18,-0.19,3.78,27.7,-1.03
2025-06-18,Wednesday,June,Q2,ACC.NSE,ACC Ltd,Cement,Large Cap,-0.112,Neutral,0.467,Trade War Concerns,18,440,15,-1.71,-7.62,27.7,1.69
2025-06-18,Wednesday,June,Q2,ABCAPITAL.NSE,Aditya Birla Capital Ltd,Financial Services,Large Cap,0.539,Positive,0.723,Global Cues,26,1321,15,2.37,10.18,27.7,1.82
2025-06-18,Wednesday,June,Q2,ABFRL.NSE,Aditya Birla Fashion and Retail Ltd,Textiles,Large Cap,-0.438,Negative,0.663,Earnings Growth,22,1148,17,-2.15,7.31,27.7,-0.86
2025-06-18,Wednesday,June,Q2,IRCTC.NSE,Indian Railway Catering and Tourism Corporation Ltd,Transportation,Large Cap,-0.08,Neutral,0.448,Regulatory News,19,419,18,-0.66,-1.05,27.7,0.57
2025-06-18,Wednesday,June,Q2,MINDAIND.NSE,Minda Industries Ltd,Auto Components,Large Cap,0.656,Positive,0.794,Corporate Announcements,29,1244,17,2.73,23.13,27.7,-1.57
2025-06-18,Wednesday,June,Q2,NYKAA.NSE,Nykaa Ltd,E-commerce,Large Cap,-0.368,Negative,0.621,Market Rally,23,696,15,0.11,14.14,27.7,0.4
2025-06-18,Wednesday,June,Q2,PAYTM.NSE,One 97 Communications Ltd,Fintech,Large Cap,0.091,Neutral,0.454,Earnings Growth,25,558,23,1.96,-9.53,27.7,-1.35
2025-06-18,Wednesday,June,Q2,POLICYBZR.NSE,PB Fintech Ltd,Financial Services,Large Cap,0.562,Positive,0.737,Corporate Announcements,32,839,12,2.65,14.57,27.7,1.28
2025-06-18,Wednesday,June,Q2,STAR.NSE,Strides Pharma Science Ltd,Pharmaceuticals,Large Cap,-0.334,Negative,0.601,Currency Fluctuation,23,999,15,-1.81,0.68,27.7,0.32
2025-06-18,Wednesday,June,Q2,ZOMATO.NSE,Zomato Ltd,Food Tech,Large Cap,-0.161,Neutral,0.496,Oil Price Movement,20,910,14,-1.41,11.77,27.7,0.01
2025-06-18,Wednesday,June,Q2,ALKEM.NSE,Alkem Laboratories Ltd,Pharmaceuticals,Mid Cap,0.524,Positive,0.715,Regulatory News,16,753,9,2.68,-1.65,27.7,1.04
2025-06-18,Wednesday,June,Q2,AMBER.NSE,Amber Enterprises India Ltd,Consumer Goods,Mid Cap,-0.476,Negative,0.686,Inflation Data,7,612,13,-2.29,13.34,27.7,-0.33
2025-06-18,Wednesday,June,Q2,AUBANK.NSE,AU Small Finance Bank Ltd,Banking,Mid Cap,0.028,Neutral,0.417,Credit Growth,12,385,6,-3.26,13.44,27.7,1.19
2025-06-18,Wednesday,June,Q2,AUROPHARMA.NSE,Aurobindo Pharma Ltd,Pharmaceuticals,Mid Cap,0.424,Positive,0.654,Generic Competition,8,608,7,1.63,14.23,27.7,1.52
2025-06-18,Wednesday,June,Q2,BANDHANBNK.NSE,Bandhan Bank Ltd,Banking,Mid Cap,-0.71,Negative,0.826,NPA Concerns,14,469,10,-2.03,17.67,27.7,1.1
2025-06-18,Wednesday,June,Q2,BANKBARODA.NSE,Bank of Baroda,Banking,Mid Cap,-0.018,Neutral,0.411,Oil Price Movement,13,310,9,1.56,-11.1,27.7,1.03
2025-06-18,Wednesday,June,Q2,BATAINDIA.NSE,Bata India Ltd,Consumer Goods,Mid Cap,0.342,Positive,0.605,Regulatory News,11,429,7,0.66,17.23,27.7,-0.19
2025-06-18,Wednesday,June,Q2,BERGEPAINT.NSE,Berger Paints India Ltd,Chemicals,Mid Cap,-0.669,Negative,0.801,FII Flows,16,240,6,-2.37,13.8,27.7,0.87
2025-06-18,Wednesday,June,Q2,BIOCON.NSE,Biocon Ltd,Pharmaceuticals,Mid Cap,-0.063,Neutral,0.438,US FDA Approvals,12,373,9,-0.96,16.47,27.7,1.21
2025-06-18,Wednesday,June,Q2,BOSCHLTD.NSE,Bosch Ltd,Auto Components,Mid Cap,0.329,Positive,0.598,Rate Cut Expectations,11,628,15,0.42,17.15,27.7,-1.57
2025-06-18,Wednesday,June,Q2,CADILAHC.NSE,Cadila Healthcare Ltd,Pharmaceuticals,Mid Cap,-0.514,Negative,0.708,Generic Competition,8,371,14,0.29,4.66,27.7,1.55
2025-06-18,Wednesday,June,Q2,CANFINHOME.NSE,Can Fin Homes Ltd,Financial Services,Mid Cap,-0.059,Neutral,0.435,Regulatory News,10,364,13,-0.9,14.66,27.7,0.77
2025-06-18,Wednesday,June,Q2,COFORGE.NSE,Coforge Ltd,IT Services,Mid Cap,0.628,Positive,0.777,Global Cues,17,797,13,2.56,14.97,27.7,-0.77
2025-06-18,Wednesday,June,Q2,COLPAL.NSE,Colgate-Palmolive India Ltd,FMCG,Mid Cap,-0.254,Negative,0.553,Rural Demand,14,517,13,-1.44,-1.99,27.7,0.52
2025-06-18,Wednesday,June,Q2,CROMPTON.NSE,Crompton Greaves Consumer Electricals Ltd,Electricals,Mid Cap,-0.105,Neutral,0.463,Market Rally,7,225,15,-0.61,13.95,27.7,1.33
2025-06-18,Wednesday,June,Q2,DABUR.NSE,Dabur India Ltd,FMCG,Mid Cap,0.341,Positive,0.605,Input Cost Inflation,12,437,6,1.74,3.94,27.7,-0.01
2025-06-18,Wednesday,June,Q2,DIXON.NSE,Dixon Technologies India Ltd,Electronics,Mid Cap,-0.709,Negative,0.826,GDP Data,15,831,9,-3.15,27.68,27.7,1.15
2025-06-18,Wednesday,June,Q2,DLF.NSE,DLF Ltd,Real Estate,Mid Cap,-0.01,Neutral,0.406,Rate Cut Expectations,6,425,13,-1.33,-9.65,27.7,0.25
2025-06-18,Wednesday,June,Q2,FEDERALBNK.NSE,Federal Bank Ltd,Banking,Mid Cap,0.51,Positive,0.706,Rate Cut Expectations,10,659,6,-0.73,15.93,27.7,1.13
2025-06-18,Wednesday,June,Q2,GAIL.NSE,GAIL India Ltd,Oil & Gas,Mid Cap,-0.559,Negative,0.735,Market Rally,10,562,9,-0.86,8.56,27.7,2.26
2025-06-18,Wednesday,June,Q2,GLENMARK.NSE,Glenmark Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,0.031,Neutral,0.418,Inflation Data,13,481,10,-0.7,-10.9,27.7,0.06
2025-06-18,Wednesday,June,Q2,GODREJPROP.NSE,Godrej Properties Ltd,Real Estate,Mid Cap,0.63,Positive,0.778,Rate Cut Expectations,18,575,10,2.16,9.56,27.7,1.32
2025-06-18,Wednesday,June,Q2,HAVELLS.NSE,Havells India Ltd,Electricals,Mid Cap,-0.72,Negative,0.832,GDP Data,12,331,6,-3.37,29.36,27.7,0.22
2025-06-18,Wednesday,June,Q2,IDFCFIRSTB.NSE,IDFC First Bank Ltd,Banking,Mid Cap,-0.005,Neutral,0.403,NPA Concerns,6,547,9,-0.75,0.67,27.7,1.97
2025-06-18,Wednesday,June,Q2,INOXLEISUR.NSE,INOX Leisure Ltd,Entertainment,Mid Cap,0.55,Positive,0.73,Monsoon Impact,12,297,9,2.8,10.91,27.7,-1.49
2025-06-18,Wednesday,June,Q2,JINDALSTEL.NSE,Jindal Steel & Power Ltd,Metals,Mid Cap,-0.312,Negative,0.587,Global Demand,7,584,10,0.08,14.18,27.7,-0.46
2025-06-18,Wednesday,June,Q2,LTTS.NSE,L&T Technology Services Ltd,IT Services,Mid Cap,-0.098,Neutral,0.459,Currency Fluctuation,14,418,8,0.43,-6.2,27.7,-0.48
2025-06-18,Wednesday,June,Q2,LUPIN.NSE,Lupin Ltd,Pharmaceuticals,Mid Cap,0.409,Positive,0.645,Regulatory News,16,534,7,4.5,22.48,27.7,0.29
2025-06-18,Wednesday,June,Q2,MARICO.NSE,Marico Ltd,FMCG,Mid Cap,-0.403,Negative,0.642,Volume Growth,7,547,6,-2.91,10.6,27.7,0.47
2025-06-18,Wednesday,June,Q2,MCDOWELL-N.NSE,United Spirits Ltd,Beverages,Mid Cap,0.13,Neutral,0.478,Regulatory News,14,475,7,-0.35,-3.2,27.7,0.42
2025-06-18,Wednesday,June,Q2,MINDTREE.NSE,Mindtree Ltd,IT Services,Mid Cap,0.676,Positive,0.805,FII Flows,14,598,14,1.95,15.84,27.7,0.47
2025-06-18,Wednesday,June,Q2,MOTHERSON.NSE,Motherson Sumi Systems Ltd,Auto Components,Mid Cap,-0.612,Negative,0.767,Regulatory News,9,230,8,-2.16,26.95,27.7,-1.13
2025-06-18,Wednesday,June,Q2,MPHASIS.NSE,Mphasis Ltd,IT Services,Mid Cap,-0.061,Neutral,0.436,Global Cues,14,316,7,0.68,5.8,27.7,0.65
2025-06-18,Wednesday,June,Q2,NMDC.NSE,NMDC Ltd,Mining,Mid Cap,0.757,Positive,0.854,Technical Breakout,10,626,7,3.59,32.82,27.7,-0.47
2025-06-18,Wednesday,June,Q2,PAGEIND.NSE,Page Industries Ltd,Textiles,Mid Cap,-0.585,Negative,0.751,Market Rally,7,616,10,-1.79,25.25,27.7,0.54
2025-06-18,Wednesday,June,Q2,PERSISTENT.NSE,Persistent Systems Ltd,IT Services,Mid Cap,-0.145,Neutral,0.487,FII Flows,7,328,10,1.31,-3.44,27.7,0.55
2025-06-18,Wednesday,June,Q2,PNB.NSE,Punjab National Bank,Banking,Mid Cap,0.512,Positive,0.707,Credit Growth,13,771,9,2.74,3.66,27.7,2.02
2025-06-18,Wednesday,June,Q2,POLYCAB.NSE,Polycab India Ltd,Cables,Mid Cap,-0.261,Negative,0.557,Sector Rotation,10,640,15,-1.26,10.16,27.7,1.04
2025-06-18,Wednesday,June,Q2,PVR.NSE,PVR Ltd,Entertainment,Mid Cap,-0.017,Neutral,0.41,Regulatory News,10,343,14,-2.48,-2.19,27.7,-0.95
2025-06-18,Wednesday,June,Q2,RELAXO.NSE,Relaxo Footwears Ltd,Footwear,Mid Cap,0.604,Positive,0.762,FII Flows,16,358,11,2.65,12.69,27.7,0.94
2025-06-18,Wednesday,June,Q2,SAIL.NSE,Steel Authority of India Ltd,Metals,Mid Cap,-0.56,Negative,0.736,Global Demand,8,739,11,-1.88,0.38,27.7,-0.69
2025-06-18,Wednesday,June,Q2,SIEMENS.NSE,Siemens Ltd,Industrials,Mid Cap,0.0,Neutral,0.4,Regulatory News,8,317,7,0.45,1.45,27.7,0.46
2025-06-18,Wednesday,June,Q2,SRF.NSE,SRF Ltd,Chemicals,Mid Cap,0.507,Positive,0.704,GDP Data,11,214,8,0.79,6.78,27.7,1.09
2025-06-18,Wednesday,June,Q2,TORNTPHARM.NSE,Torrent Pharmaceuticals Ltd,Pharmaceuticals,Mid Cap,-0.558,Negative,0.735,Inflation Data,10,283,11,-2.97,17.04,27.7,1.55
2025-06-18,Wednesday,June,Q2,TRENT.NSE,Trent Ltd,Retail,Mid Cap,-0.087,Neutral,0.452,Regulatory News,7,531,13,-0.98,-12.58,27.7,-0.46
2025-06-18,Wednesday,June,Q2,VEDL.NSE,Vedanta Ltd,Metals,Mid Cap,0.675,Positive,0.805,China PMI,8,794,10,1.05,10.86,27.7,0.99
2025-06-18,Wednesday,June,Q2,VIPIND.NSE,VIP Industries Ltd,Consumer Goods,Mid Cap,-0.726,Negative,0.835,GDP Data,11,393,9,-3.16,28.18,27.7,0.24
2025-06-18,Wednesday,June,Q2,VOLTAS.NSE,Voltas Ltd,Consumer Goods,Mid Cap,-0.063,Neutral,0.438,Trade War Concerns,9,256,10,0.73,14.47,27.7,0.39
2025-06-18,Wednesday,June,Q2,WHIRLPOOL.NSE,Whirlpool of India Ltd,Consumer Goods,Mid Cap,0.494,Positive,0.696,Earnings Growth,11,644,11,3.08,-1.04,27.7,-0.14
2025-06-18,Wednesday,June,Q2,ASTRAL.NSE,Astral Ltd,Building Materials,Mid Cap,-0.646,Negative,0.787,Trade War Concerns,14,619,14,-3.85,5.76,27.7,0.37
2025-06-18,Wednesday,June,Q2,BALKRISIND.NSE,Balkrishna Industries Ltd,Tyres,Mid Cap,-0.05,Neutral,0.43,Currency Fluctuation,7,402,14,0.75,5.73,27.7,1.07
2025-06-18,Wednesday,June,Q2,CUMMINSIND.NSE,Cummins India Ltd,Auto Components,Mid Cap,0.664,Positive,0.799,Global Cues,18,442,13,1.11,8.53,27.7,-1.4
2025-06-18,Wednesday,June,Q2,EXIDEIND.NSE,Exide Industries Ltd,Batteries,Mid Cap,-0.676,Negative,0.806,Corporate Announcements,8,749,9,-2.0,9.74,27.7,0.09
2025-06-18,Wednesday,June,Q2,HONAUT.NSE,Honeywell Automation India Ltd,Industrials,Mid Cap,-0.096,Neutral,0.458,Technical Breakout,10,525,11,-1.16,-6.62,27.7,0.2
2025-06-18,Wednesday,June,Q2,IPCALAB.NSE,IPCA Laboratories Ltd,Pharmaceuticals,Mid Cap,0.541,Positive,0.725,Generic Competition,13,617,14,1.22,24.5,27.7,1.79
2025-06-18,Wednesday,June,Q2,LICHSGFIN.NSE,LIC Housing Finance Ltd,Financial Services,Mid Cap,-0.466,Negative,0.68,Technical Breakout,16,214,6,-2.44,23.24,27.7,1.19
